phone_number,imei,imsi,timestamp,tower_id
9490684265,IMEI-6725708846,IMSI-3251399263,2026-07-16T14:00:00,TWR-141
9029380964,IMEI-1200821527,IMSI-6889099505,2026-07-25T08:03:00,TWR-128
9954882339,IMEI-9986404688,IMSI-6508308241,2026-07-31T23:33:00,TWR-105
9521820994,IMEI-2715093351,IMSI-4565984056,2026-07-16T12:17:00,TWR-144
9053036677,IMEI-5162495928,IMSI-8796626944,2026-08-03T11:05:00,TWR-148
9026804519,IMEI-6013642185,IMSI-5937328931,2026-08-26T23:01:00,TWR-124
9816663121,IMEI-9378559839,IMSI-7894632512,2026-07-27T15:16:00,TWR-124
9576172543,IMEI-0561865049,IMSI-7238415421,2026-08-21T10:09:00,TWR-177
9739047311,IMEI-6658564236,IMSI-0144725709,2026-07-24T19:10:00,TWR-130
9260628721,IMEI-9994080845,IMSI-6080368639,2026-08-27T04:34:00,TWR-134
9078522433,IMEI-7634964095,IMSI-5330377572,2026-07-19T14:33:00,TWR-118
9798271778,IMEI-6338109511,IMSI-1483709143,2026-08-04T12:16:00,TWR-111
9029380964,IMEI-1200821527,IMSI-6889099505,2026-08-25T09:43:00,TWR-112
9717964393,IMEI-1336166221,IMSI-3798227162,2026-08-10T09:03:00,TWR-111
9279052515,IMEI-2148512002,IMSI-7153600683,2026-07-23T08:21:00,TWR-161
9998681300,IMEI-1085727773,IMSI-8554311851,2026-07-15T09:56:00,TWR-104
9757105317,IMEI-9808886408,IMSI-4613420403,2026-08-08T03:52:00,TWR-151
9584242489,IMEI-3711761377,IMSI-6896549459,2026-07-24T03:43:00,TWR-191
9291807385,IMEI-6526469046,IMSI-9253759369,2026-08-02T07:48:00,TWR-164
9517600235,IMEI-2912800533,IMSI-1250430801,2026-08-12T20:04:00,TWR-145
9075311300,IMEI-4408601965,IMSI-9308588860,2026-08-15T12:29:00,TWR-101
9991205817,IMEI-9329436732,IMSI-9249137229,2026-08-04T16:19:00,TWR-172
9720831826,IMEI-3676577295,IMSI-6888150973,2026-07-30T01:02:00,TWR-165
9481905306,IMEI-0617455345,IMSI-1458866250,2026-08-11T07:15:00,TWR-105
9330434633,IMEI-6280159530,IMSI-5327982527,2026-08-15T18:31:00,TWR-150
9884354408,IMEI-7604202714,IMSI-6855329343,2026-07-13T01:54:00,TWR-186
9792178365,IMEI-5340830680,IMSI-1385621710,2026-07-28T19:27:00,TWR-102
9871873991,IMEI-0075092476,IMSI-8776904064,2026-08-11T09:54:00,TWR-169
9391101258,IMEI-8216786993,IMSI-1748026884,2026-07-30T07:26:00,TWR-119
9927033369,IMEI-7870679587,IMSI-9719498305,2026-08-14T09:42:00,TWR-160
9334017043,IMEI-6535811985,IMSI-9220383011,2026-08-26T10:45:00,TWR-180
9389276201,IMEI-6019281237,IMSI-0057483944,2026-08-23T09:52:00,TWR-195
9014685172,IMEI-5531176811,IMSI-1537511506,2026-07-22T04:36:00,TWR-151
9514716369,IMEI-5142856644,IMSI-6005250896,2026-08-03T21:29:00,TWR-151
9834826825,IMEI-8904044044,IMSI-0708861395,2026-08-11T03:00:00,TWR-132
9290816302,IMEI-2542781927,IMSI-4339504550,2026-08-05T06:36:00,TWR-107
9037548430,IMEI-3229544495,IMSI-5683183539,2026-07-06T10:29:00,TWR-147
9119689122,IMEI-4968221667,IMSI-5571547255,2026-08-15T20:13:00,TWR-103
9586623614,IMEI-0887771598,IMSI-3568398545,2026-08-29T18:52:00,TWR-113
9451862998,IMEI-9724228223,IMSI-1335168885,2026-08-07T09:55:00,TWR-126
9274004854,IMEI-9737389873,IMSI-7649661283,2026-08-23T20:43:00,TWR-145
9576957454,IMEI-0491209123,IMSI-1300712241,2026-08-01T05:26:00,TWR-151
9468349143,IMEI-3914369758,IMSI-1719948146,2026-07-28T21:05:00,TWR-103
9809362966,IMEI-6207009819,IMSI-1302045948,2026-07-06T06:03:00,TWR-161
9897114683,IMEI-8939275552,IMSI-7241239884,2026-07-28T09:37:00,TWR-172
9657812846,IMEI-9765732617,IMSI-8249332885,2026-08-24T22:54:00,TWR-176
9704583586,IMEI-5888293752,IMSI-2725537131,2026-07-31T22:05:00,TWR-132
9002978753,IMEI-9353374149,IMSI-2575451497,2026-07-13T18:41:00,TWR-161
9457706949,IMEI-5357510705,IMSI-1859824507,2026-08-17T22:04:00,TWR-146
9806584807,IMEI-3325739683,IMSI-3431450804,2026-07-30T02:25:00,TWR-144
9905802164,IMEI-7145647193,IMSI-1216365150,2026-08-14T07:18:00,TWR-153
9974168056,IMEI-5341386308,IMSI-8950482854,2026-08-25T12:49:00,TWR-140
9295361047,IMEI-1434102396,IMSI-8150726368,2026-07-02T15:46:00,TWR-125
9622739459,IMEI-2489524924,IMSI-8155071615,2026-08-08T04:48:00,TWR-183
9587103048,IMEI-7484745666,IMSI-4961482864,2026-07-20T06:40:00,TWR-168
9582938523,IMEI-2985430651,IMSI-6130510364,2026-08-11T20:58:00,TWR-116
9983519002,IMEI-7347125783,IMSI-6385958878,2026-07-01T20:47:00,TWR-171
9067351927,IMEI-4914192402,IMSI-3482142797,2026-07-16T16:49:00,TWR-148
9943604188,IMEI-6668635297,IMSI-7520017429,2026-08-24T05:24:00,TWR-144
9119689122,IMEI-4968221667,IMSI-5571547255,2026-08-17T19:58:00,TWR-104
9070145149,IMEI-8528550318,IMSI-1707109883,2026-07-24T06:03:00,TWR-121
9581891703,IMEI-5852870877,IMSI-0584119856,2026-07-21T22:10:00,TWR-119
9054186775,IMEI-9137435913,IMSI-3429537630,2026-07-08T06:32:00,TWR-193
9828083255,IMEI-5976071619,IMSI-4602339619,2026-07-23T02:13:00,TWR-167
9676650588,IMEI-2535874395,IMSI-7029071889,2026-07-14T18:50:00,TWR-141
9884520326,IMEI-6766495534,IMSI-2318830436,2026-07-25T02:14:00,TWR-106
9919108073,IMEI-7816291043,IMSI-1715663547,2026-08-08T02:45:00,TWR-168
9507598515,IMEI-5650545635,IMSI-1175969441,2026-07-14T09:30:00,TWR-113
9983671609,IMEI-9158653821,IMSI-6422000383,2026-08-26T06:38:00,TWR-196
9327371243,IMEI-0706366806,IMSI-9463467046,2026-07-21T19:20:00,TWR-166
9892195305,IMEI-3482362498,IMSI-1721450403,2026-07-09T06:24:00,TWR-117
9507598515,IMEI-5650545635,IMSI-1175969441,2026-07-18T18:14:00,TWR-124
9582184249,IMEI-3779525637,IMSI-7246178112,2026-07-30T11:52:00,TWR-195
9992023872,IMEI-6123307024,IMSI-3912797421,2026-08-04T03:14:00,TWR-160
9029380964,IMEI-1200821527,IMSI-6889099505,2026-08-29T13:08:00,TWR-123
9874249954,IMEI-4200352328,IMSI-3148847499,2026-07-08T05:38:00,TWR-148
9213278016,IMEI-4465904654,IMSI-5277064654,2026-08-03T18:23:00,TWR-151
9278250200,IMEI-3513691866,IMSI-2323998667,2026-08-05T13:13:00,TWR-172
9293480844,IMEI-8568759131,IMSI-1147789695,2026-08-06T11:52:00,TWR-177
9495481440,IMEI-7343978348,IMSI-7299004607,2026-08-02T05:49:00,TWR-102
9658966573,IMEI-5717676475,IMSI-7649468920,2026-07-26T15:35:00,TWR-178
9808594706,IMEI-0442497172,IMSI-9844344228,2026-08-28T19:44:00,TWR-138
9680479553,IMEI-8242039321,IMSI-2319158333,2026-08-25T08:41:00,TWR-125
9260628721,IMEI-9994080845,IMSI-6080368639,2026-07-12T15:29:00,TWR-166
9098471173,IMEI-7271949408,IMSI-1881818368,2026-07-29T20:32:00,TWR-124
9084209783,IMEI-7684964261,IMSI-7877783732,2026-07-19T07:53:00,TWR-147
9413409595,IMEI-9198245592,IMSI-6918675312,2026-07-07T12:00:00,TWR-186
9386896000,IMEI-4962986758,IMSI-2471331430,2026-08-29T00:44:00,TWR-134
9437723988,IMEI-4298782594,IMSI-8119107350,2026-08-11T04:54:00,TWR-133
9641445280,IMEI-6990651019,IMSI-4884701240,2026-08-13T12:20:00,TWR-182
9446485809,IMEI-8567624422,IMSI-1677292965,2026-08-29T03:46:00,TWR-126
9744013158,IMEI-0204936180,IMSI-5765546111,2026-07-03T10:22:00,TWR-171
9388850469,IMEI-4386804296,IMSI-9841550156,2026-07-30T15:40:00,TWR-187
9331760225,IMEI-6823126679,IMSI-9556657153,2026-08-01T10:48:00,TWR-165
9067973962,IMEI-3210762736,IMSI-8552134527,2026-07-10T04:42:00,TWR-175
9666442915,IMEI-0804775625,IMSI-2115641857,2026-07-30T00:26:00,TWR-136
9468748835,IMEI-5361336908,IMSI-4651458287,2026-08-27T09:51:00,TWR-100
9688853201,IMEI-4214519644,IMSI-7189901505,2026-08-09T00:48:00,TWR-179
9220969700,IMEI-2355180961,IMSI-2592684647,2026-08-04T01:18:00,TWR-155
9833390099,IMEI-7064692062,IMSI-3990213685,2026-07-06T00:26:00,TWR-113
9429522889,IMEI-3067396449,IMSI-4994327666,2026-08-21T09:54:00,TWR-165
9471958575,IMEI-4764251333,IMSI-2865780863,2026-07-31T00:32:00,TWR-144
9502624719,IMEI-5003891237,IMSI-9635494234,2026-07-17T09:25:00,TWR-197
9402438050,IMEI-2411119216,IMSI-4050734844,2026-08-17T23:16:00,TWR-110
9257827965,IMEI-6468780293,IMSI-1640945050,2026-07-11T03:05:00,TWR-143
9200139158,IMEI-0054870777,IMSI-4754723180,2026-08-07T15:25:00,TWR-140
9349613120,IMEI-7120450068,IMSI-1755976326,2026-07-22T01:20:00,TWR-130
9641643119,IMEI-9263370349,IMSI-4083002667,2026-07-21T12:28:00,TWR-100
9834826825,IMEI-8904044044,IMSI-0708861395,2026-08-23T09:49:00,TWR-169
9428025968,IMEI-5595534505,IMSI-3593963620,2026-08-06T04:44:00,TWR-141
9429522889,IMEI-3067396449,IMSI-4994327666,2026-08-29T02:46:00,TWR-166
9808594706,IMEI-0442497172,IMSI-9844344228,2026-07-11T03:53:00,TWR-108
9562679527,IMEI-5177175824,IMSI-9150100589,2026-08-17T08:30:00,TWR-153
9983171750,IMEI-4400039016,IMSI-9514991673,2026-08-20T13:35:00,TWR-141
9227813809,IMEI-6753587083,IMSI-5640922283,2026-07-31T07:43:00,TWR-148
9951468336,IMEI-9833539850,IMSI-4324092769,2026-08-21T23:30:00,TWR-119
9809362966,IMEI-6207009819,IMSI-1302045948,2026-07-30T07:54:00,TWR-117
9248477233,IMEI-6563078851,IMSI-9115160463,2026-08-09T01:47:00,TWR-138
9007309220,IMEI-6988478685,IMSI-9658803171,2026-08-11T01:21:00,TWR-159
9985200539,IMEI-9375839641,IMSI-2217792916,2026-08-21T19:52:00,TWR-143
9446485809,IMEI-8567624422,IMSI-1677292965,2026-08-10T11:13:00,TWR-109
9822745513,IMEI-0197789236,IMSI-6673910180,2026-08-18T03:59:00,TWR-138
9815172061,IMEI-7892314815,IMSI-3616881557,2026-08-15T05:15:00,TWR-173
9200375438,IMEI-4397382276,IMSI-3873692961,2026-08-12T06:19:00,TWR-161
9640649508,IMEI-3446472023,IMSI-8364758084,2026-08-23T17:07:00,TWR-170
9911135766,IMEI-8903842578,IMSI-4547717498,2026-08-24T08:57:00,TWR-115
9594924991,IMEI-3630121292,IMSI-8018351121,2026-08-29T06:22:00,TWR-173
9905828031,IMEI-0781238549,IMSI-4012237783,2026-08-07T17:56:00,TWR-176
9511976381,IMEI-3341338675,IMSI-7153516453,2026-07-28T22:41:00,TWR-141
9601311183,IMEI-0340657742,IMSI-9412347573,2026-08-24T23:23:00,TWR-172
9200234695,IMEI-3610403394,IMSI-1168400464,2026-08-13T14:00:00,TWR-142
9469763439,IMEI-0852973859,IMSI-7754398944,2026-08-10T16:51:00,TWR-105
9691975020,IMEI-0423872955,IMSI-5976317406,2026-08-01T05:09:00,TWR-188
9032926051,IMEI-6529088324,IMSI-0974431797,2026-07-27T04:49:00,TWR-186
9252995406,IMEI-4066662946,IMSI-7752976606,2026-08-14T10:16:00,TWR-151
9364540204,IMEI-7194965681,IMSI-8534759259,2026-08-11T15:20:00,TWR-138
9631036891,IMEI-7085159885,IMSI-0555365475,2026-07-09T06:10:00,TWR-119
9991205817,IMEI-9329436732,IMSI-9249137229,2026-08-30T00:29:00,TWR-104
9037548430,IMEI-3229544495,IMSI-5683183539,2026-08-20T13:33:00,TWR-105
9586592627,IMEI-9592646825,IMSI-6747179784,2026-08-07T19:27:00,TWR-196
9705629519,IMEI-5783109870,IMSI-4275222475,2026-08-29T12:17:00,TWR-140
9113894274,IMEI-2146302492,IMSI-0540358963,2026-08-06T05:46:00,TWR-174
9622469420,IMEI-7346336061,IMSI-5486402106,2026-08-07T00:31:00,TWR-115
9235973021,IMEI-2583943185,IMSI-8616009985,2026-08-15T09:05:00,TWR-137
9589598530,IMEI-7679253762,IMSI-8549930085,2026-07-01T21:10:00,TWR-161
9992557047,IMEI-1485764275,IMSI-3547588134,2026-07-12T05:04:00,TWR-168
9054186775,IMEI-9137435913,IMSI-3429537630,2026-08-10T20:19:00,TWR-199
9589598530,IMEI-7679253762,IMSI-8549930085,2026-08-26T05:34:00,TWR-132
9950780803,IMEI-7161278708,IMSI-9020949409,2026-07-29T16:15:00,TWR-176
9368290911,IMEI-2438192926,IMSI-4864644779,2026-07-19T00:15:00,TWR-155
9259995536,IMEI-9566882160,IMSI-5082497559,2026-08-30T07:30:00,TWR-180
9789162925,IMEI-6706397428,IMSI-9039846625,2026-08-19T05:56:00,TWR-196
9991205817,IMEI-9329436732,IMSI-9249137229,2026-07-03T12:28:00,TWR-182
9241105711,IMEI-9803656515,IMSI-7082186948,2026-08-06T10:14:00,TWR-133
9257827965,IMEI-6468780293,IMSI-1640945050,2026-08-24T15:59:00,TWR-129
9801970920,IMEI-1292012637,IMSI-1135753950,2026-08-18T19:08:00,TWR-132
9905802164,IMEI-7145647193,IMSI-1216365150,2026-07-21T22:43:00,TWR-110
9677217388,IMEI-8717105032,IMSI-9266491300,2026-08-06T08:42:00,TWR-130
9586623614,IMEI-0887771598,IMSI-3568398545,2026-07-15T15:32:00,TWR-138
9525089424,IMEI-6171533701,IMSI-0320153741,2026-07-05T22:29:00,TWR-180
9819709768,IMEI-9605408796,IMSI-3200654811,2026-08-01T05:30:00,TWR-185
9476913647,IMEI-4739402259,IMSI-5182879172,2026-08-11T21:06:00,TWR-178
9207971522,IMEI-7443674400,IMSI-3923742160,2026-08-19T20:38:00,TWR-176
9816663121,IMEI-9378559839,IMSI-7894632512,2026-08-16T08:45:00,TWR-108
9582184249,IMEI-3779525637,IMSI-7246178112,2026-07-14T05:33:00,TWR-159
9088410525,IMEI-2404699364,IMSI-7683056527,2026-07-15T12:48:00,TWR-143
9750044653,IMEI-5285840303,IMSI-4825043815,2026-07-20T03:39:00,TWR-125
9383027006,IMEI-4725949493,IMSI-6588641393,2026-08-14T15:47:00,TWR-169
9974178400,IMEI-3032999856,IMSI-7707871191,2026-08-29T10:18:00,TWR-131
9707711861,IMEI-5444624745,IMSI-4241977022,2026-07-06T02:58:00,TWR-125
9024707036,IMEI-7347992008,IMSI-2888843616,2026-07-26T01:20:00,TWR-100
9471958575,IMEI-4764251333,IMSI-2865780863,2026-08-14T23:14:00,TWR-177
9266407928,IMEI-1315633685,IMSI-6515307291,2026-07-22T00:20:00,TWR-196
9582184249,IMEI-3779525637,IMSI-7246178112,2026-08-02T18:53:00,TWR-158
9048233130,IMEI-7341196897,IMSI-1521336548,2026-08-03T10:41:00,TWR-153
9886247321,IMEI-3732677445,IMSI-6782052055,2026-07-23T22:55:00,TWR-186
9562254266,IMEI-9002034944,IMSI-5089706326,2026-08-17T13:47:00,TWR-169
9582184249,IMEI-3779525637,IMSI-7246178112,2026-08-16T08:10:00,TWR-135
9469763439,IMEI-0852973859,IMSI-7754398944,2026-08-15T00:08:00,TWR-131
9707711861,IMEI-5444624745,IMSI-4241977022,2026-08-08T03:33:00,TWR-161
9167649836,IMEI-3998783293,IMSI-5271989094,2026-08-30T08:18:00,TWR-113
9620805495,IMEI-9798503611,IMSI-7553029147,2026-08-02T07:14:00,TWR-134
9768160718,IMEI-6553496821,IMSI-9218665983,2026-07-01T16:37:00,TWR-121
9476913647,IMEI-4739402259,IMSI-5182879172,2026-07-11T09:32:00,TWR-135
9095950087,IMEI-6408982926,IMSI-3137052971,2026-08-23T10:02:00,TWR-139
9623068655,IMEI-6533395065,IMSI-3803435764,2026-07-15T05:11:00,TWR-105
9615796546,IMEI-6950112498,IMSI-4491718898,2026-07-11T11:51:00,TWR-179
9552337763,IMEI-2098944971,IMSI-9920649298,2026-08-29T06:26:00,TWR-118
9797449946,IMEI-6504289074,IMSI-8867604255,2026-08-24T04:16:00,TWR-160
9992557047,IMEI-1485764275,IMSI-3547588134,2026-07-15T07:27:00,TWR-166
9253232817,IMEI-7487857624,IMSI-6021549849,2026-07-19T18:14:00,TWR-190
9293480844,IMEI-8568759131,IMSI-1147789695,2026-07-05T04:38:00,TWR-174
9983671609,IMEI-9158653821,IMSI-6422000383,2026-08-08T22:25:00,TWR-173
9347052967,IMEI-5448119712,IMSI-9901365634,2026-07-17T10:12:00,TWR-127
9562679527,IMEI-5177175824,IMSI-9150100589,2026-07-12T15:54:00,TWR-192
9673417670,IMEI-3599122529,IMSI-4431934080,2026-07-22T22:49:00,TWR-188
9057062130,IMEI-1891539968,IMSI-6848322961,2026-07-22T09:06:00,TWR-159
9911135766,IMEI-8903842578,IMSI-4547717498,2026-07-24T03:23:00,TWR-116
9279052515,IMEI-2148512002,IMSI-7153600683,2026-08-07T13:34:00,TWR-143
9222717235,IMEI-7219658148,IMSI-5782307767,2026-08-23T06:07:00,TWR-191
9366850427,IMEI-4191750603,IMSI-7365428640,2026-08-22T13:00:00,TWR-105
9861985877,IMEI-9327146095,IMSI-9462811342,2026-07-03T09:06:00,TWR-139
9623701950,IMEI-1007524639,IMSI-3459351007,2026-08-22T00:48:00,TWR-182
9328570169,IMEI-0925323625,IMSI-5711517305,2026-07-11T02:44:00,TWR-139
9419499003,IMEI-4927002694,IMSI-4402857394,2026-07-15T17:34:00,TWR-171
9988853930,IMEI-2215295848,IMSI-3024275776,2026-07-19T16:42:00,TWR-142
9476913647,IMEI-4739402259,IMSI-5182879172,2026-07-06T09:33:00,TWR-124
9217455501,IMEI-5978749003,IMSI-2792413289,2026-07-15T06:55:00,TWR-142
9457706949,IMEI-5357510705,IMSI-1859824507,2026-08-19T06:24:00,TWR-136
9472817397,IMEI-3943536741,IMSI-5980622656,2026-07-31T21:30:00,TWR-168
9220969700,IMEI-2355180961,IMSI-2592684647,2026-07-06T07:20:00,TWR-150
9088410525,IMEI-2404699364,IMSI-7683056527,2026-08-08T01:07:00,TWR-172
9050884189,IMEI-6360726241,IMSI-5947857176,2026-08-29T02:48:00,TWR-199
9113920361,IMEI-3360587270,IMSI-9912359751,2026-08-05T12:48:00,TWR-118
9153514440,IMEI-2811772442,IMSI-9051485715,2026-08-06T01:48:00,TWR-171
9808579845,IMEI-8087040989,IMSI-5392371679,2026-08-04T17:20:00,TWR-154
9556161246,IMEI-9232058172,IMSI-6240572973,2026-07-26T01:05:00,TWR-156
9828083255,IMEI-5976071619,IMSI-4602339619,2026-07-24T21:37:00,TWR-120
9257114068,IMEI-4399357731,IMSI-1672099153,2026-07-25T03:49:00,TWR-109
9404914720,IMEI-4090015656,IMSI-1193307735,2026-07-04T11:19:00,TWR-164
9031225357,IMEI-2401507627,IMSI-0587460249,2026-07-08T10:19:00,TWR-117
9576957454,IMEI-0491209123,IMSI-1300712241,2026-08-14T10:05:00,TWR-197
9148804543,IMEI-3346908625,IMSI-8564869470,2026-07-06T06:44:00,TWR-161
9330833334,IMEI-5153766162,IMSI-9581629746,2026-08-27T21:50:00,TWR-136
9432789553,IMEI-7581615382,IMSI-6059787584,2026-07-28T10:40:00,TWR-137
9552337763,IMEI-2098944971,IMSI-9920649298,2026-08-16T17:15:00,TWR-174
9808594706,IMEI-0442497172,IMSI-9844344228,2026-08-19T20:22:00,TWR-170
9622469420,IMEI-7346336061,IMSI-5486402106,2026-07-21T20:05:00,TWR-129
9683847079,IMEI-0600083514,IMSI-3429687054,2026-07-31T19:09:00,TWR-114
9265230098,IMEI-5253328564,IMSI-5469787294,2026-08-29T08:25:00,TWR-177
9891712996,IMEI-2417841663,IMSI-9782591182,2026-08-18T10:03:00,TWR-198
9432789553,IMEI-7581615382,IMSI-6059787584,2026-07-11T10:51:00,TWR-187
9327888369,IMEI-7698981986,IMSI-6354953088,2026-07-07T04:28:00,TWR-110
9274004854,IMEI-9737389873,IMSI-7649661283,2026-08-18T13:49:00,TWR-133
9460888817,IMEI-5330290345,IMSI-1245471517,2026-07-03T13:26:00,TWR-124
9495481440,IMEI-7343978348,IMSI-7299004607,2026-08-01T22:16:00,TWR-197
9623121500,IMEI-0108792131,IMSI-6877336484,2026-07-22T13:23:00,TWR-198
9391101258,IMEI-8216786993,IMSI-1748026884,2026-07-25T18:37:00,TWR-110
9514856229,IMEI-3197885749,IMSI-6798628126,2026-08-04T19:25:00,TWR-199
9368290911,IMEI-2438192926,IMSI-4864644779,2026-08-09T05:06:00,TWR-121
9941262446,IMEI-4415336975,IMSI-5893841131,2026-07-23T21:19:00,TWR-140
9695427713,IMEI-3896101601,IMSI-4335493568,2026-07-15T11:36:00,TWR-121
9364540204,IMEI-7194965681,IMSI-8534759259,2026-07-13T05:09:00,TWR-107
9002978753,IMEI-9353374149,IMSI-2575451497,2026-08-29T12:10:00,TWR-194
9339899280,IMEI-3287756597,IMSI-4213052281,2026-07-20T02:35:00,TWR-124
9428025968,IMEI-5595534505,IMSI-3593963620,2026-08-30T07:25:00,TWR-142
9836051835,IMEI-4002458239,IMSI-2965785366,2026-08-11T23:59:00,TWR-178
9257827965,IMEI-6468780293,IMSI-1640945050,2026-08-08T23:00:00,TWR-122
9797758127,IMEI-0603574703,IMSI-9882589061,2026-07-23T09:46:00,TWR-190
9886247321,IMEI-3732677445,IMSI-6782052055,2026-07-10T16:32:00,TWR-184
9657812846,IMEI-9765732617,IMSI-8249332885,2026-08-08T03:35:00,TWR-156
9562254266,IMEI-9002034944,IMSI-5089706326,2026-08-17T20:40:00,TWR-130
9328742878,IMEI-0159171950,IMSI-9753393771,2026-08-22T20:30:00,TWR-156
9416151222,IMEI-8768119539,IMSI-3558405416,2026-08-13T20:47:00,TWR-101
9524417224,IMEI-0151188291,IMSI-1260342701,2026-08-13T20:00:00,TWR-185
9315946182,IMEI-6030513471,IMSI-7062121670,2026-07-03T11:07:00,TWR-145
9065105025,IMEI-8111943039,IMSI-7328722369,2026-07-09T06:34:00,TWR-177
9292869007,IMEI-0943331952,IMSI-4641712705,2026-08-12T02:21:00,TWR-197
9451525376,IMEI-8511467861,IMSI-3331904361,2026-07-15T08:16:00,TWR-122
9349060795,IMEI-4832570734,IMSI-5208503516,2026-08-25T06:11:00,TWR-172
9260117805,IMEI-0536827146,IMSI-4415939529,2026-08-17T18:35:00,TWR-132
9028267486,IMEI-0990287722,IMSI-1904848888,2026-07-20T07:51:00,TWR-112
9327371243,IMEI-0706366806,IMSI-9463467046,2026-08-19T19:18:00,TWR-195
9200842411,IMEI-5364978542,IMSI-9596690438,2026-08-19T04:07:00,TWR-119
9783601253,IMEI-5379129229,IMSI-9247577649,2026-08-22T21:18:00,TWR-169
9246656522,IMEI-0051187760,IMSI-3512193645,2026-08-17T03:26:00,TWR-177
9704583586,IMEI-5888293752,IMSI-2725537131,2026-07-10T03:29:00,TWR-146
9800529753,IMEI-2023051743,IMSI-8062170797,2026-07-26T06:28:00,TWR-193
9833390099,IMEI-7064692062,IMSI-3990213685,2026-07-01T10:24:00,TWR-170
9114542068,IMEI-9239938505,IMSI-7368720283,2026-07-15T11:16:00,TWR-111
9386896000,IMEI-4962986758,IMSI-2471331430,2026-08-24T17:13:00,TWR-194
9057062130,IMEI-1891539968,IMSI-6848322961,2026-07-17T14:52:00,TWR-109
9129555777,IMEI-0062479692,IMSI-9993459649,2026-07-10T07:00:00,TWR-153
9502624719,IMEI-5003891237,IMSI-9635494234,2026-08-25T03:35:00,TWR-192
9833592143,IMEI-6058491626,IMSI-1896284043,2026-07-07T11:05:00,TWR-198
9026954613,IMEI-9561082774,IMSI-4696531085,2026-07-13T22:18:00,TWR-167
9967287288,IMEI-5531865775,IMSI-1917546621,2026-07-23T03:47:00,TWR-143
9253232817,IMEI-7487857624,IMSI-6021549849,2026-08-25T20:53:00,TWR-116
9008584061,IMEI-7100659960,IMSI-3778430184,2026-08-14T21:47:00,TWR-119
9070145149,IMEI-8528550318,IMSI-1707109883,2026-08-22T07:00:00,TWR-118
9469763439,IMEI-0852973859,IMSI-7754398944,2026-08-05T07:11:00,TWR-184
9933390585,IMEI-8541751229,IMSI-9861048331,2026-08-06T01:03:00,TWR-115
9640649508,IMEI-3446472023,IMSI-8364758084,2026-07-10T07:21:00,TWR-155
9631036891,IMEI-7085159885,IMSI-0555365475,2026-07-22T15:10:00,TWR-126
9309176245,IMEI-1715753190,IMSI-0042972767,2026-07-26T17:28:00,TWR-110
9213633365,IMEI-6550090413,IMSI-3490436468,2026-08-04T13:15:00,TWR-132
9204267814,IMEI-0513626020,IMSI-6541552734,2026-08-18T15:04:00,TWR-126
9834826825,IMEI-8904044044,IMSI-0708861395,2026-07-18T18:14:00,TWR-167
9752820266,IMEI-6368625769,IMSI-7937917527,2026-07-03T22:01:00,TWR-105
9278250200,IMEI-3513691866,IMSI-2323998667,2026-07-26T13:30:00,TWR-125
9524417224,IMEI-0151188291,IMSI-1260342701,2026-08-21T22:09:00,TWR-132
9792178365,IMEI-5340830680,IMSI-1385621710,2026-07-09T10:23:00,TWR-114
9815172061,IMEI-7892314815,IMSI-3616881557,2026-07-08T11:45:00,TWR-121
9921873448,IMEI-5665790813,IMSI-0402416184,2026-07-11T08:59:00,TWR-149
9190777522,IMEI-6160323305,IMSI-9254337711,2026-07-06T10:55:00,TWR-157
9323687193,IMEI-3470857301,IMSI-1027718079,2026-08-26T18:44:00,TWR-192
9870151534,IMEI-2208294402,IMSI-2997905078,2026-08-14T06:40:00,TWR-114
9476572146,IMEI-8991515020,IMSI-7841629692,2026-07-10T23:18:00,TWR-114
9640649508,IMEI-3446472023,IMSI-8364758084,2026-07-13T10:02:00,TWR-153
9584242489,IMEI-3711761377,IMSI-6896549459,2026-08-03T14:21:00,TWR-196
9290816302,IMEI-2542781927,IMSI-4339504550,2026-08-29T19:35:00,TWR-102
9927402184,IMEI-8660428186,IMSI-3269225489,2026-08-25T07:43:00,TWR-141
9814631059,IMEI-4248529289,IMSI-4803891302,2026-08-18T20:02:00,TWR-137
9500923243,IMEI-3208327507,IMSI-7648870743,2026-08-10T23:24:00,TWR-180
9873173192,IMEI-4178183485,IMSI-3005028827,2026-08-02T11:36:00,TWR-180
9366850427,IMEI-4191750603,IMSI-7365428640,2026-08-30T02:00:00,TWR-135
9582938523,IMEI-2985430651,IMSI-6130510364,2026-08-19T15:49:00,TWR-183
9347052967,IMEI-5448119712,IMSI-9901365634,2026-08-11T14:48:00,TWR-178
9897114683,IMEI-8939275552,IMSI-7241239884,2026-07-24T21:23:00,TWR-132
9249363568,IMEI-6811582771,IMSI-8163263195,2026-07-22T21:28:00,TWR-193
9884354408,IMEI-7604202714,IMSI-6855329343,2026-07-22T16:51:00,TWR-111
9833390099,IMEI-7064692062,IMSI-3990213685,2026-08-13T16:20:00,TWR-121
9776329597,IMEI-5548993676,IMSI-5828641899,2026-08-16T10:22:00,TWR-192
9320016462,IMEI-8797199572,IMSI-9747405916,2026-08-20T22:35:00,TWR-142
9251924510,IMEI-7177124242,IMSI-2693810245,2026-08-17T00:49:00,TWR-197
9169655864,IMEI-1253979739,IMSI-7565164348,2026-07-20T08:13:00,TWR-165
9193850480,IMEI-4056396030,IMSI-7869040491,2026-07-13T07:25:00,TWR-102
